type,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,SoH_Percentage,driving_style
1,4,56,29,7091,07091.csv,0.7945240520063945,0.0970890506612746,0.1786249452624421,61.49449656808193,Smooth
-1,4,56,30,7092,07092.csv,0.8021018560022051,0.0970890506612746,0.1786249452624421,62.08100271680984,Smooth
1,4,56,31,7093,07093.csv,0.8021018560022051,0.0970890506612746,0.1786249452624421,62.08100271680984,Smooth
-1,4,56,32,7094,07094.csv,0.7851578369398571,0.0970890506612746,0.1786249452624421,60.7695711503924,Smooth
1,4,56,33,7095,07095.csv,0.7851578369398571,0.0970890506612746,0.1786249452624421,60.7695711503924,Smooth
-1,4,56,34,7096,07096.csv,0.7823984346336951,0.0970890506612746,0.1786249452624421,60.555999194681654,Smooth
1,4,56,35,7097,07097.csv,0.7823984346336951,0.0970890506612746,0.1786249452624421,60.555999194681654,Smooth
-1,4,56,36,7098,07098.csv,0.7845805434040585,0.0970890506612746,0.1786249452624421,60.72488984053614,Smooth
0,24,56,37,7099,07099.csv,0.7845805434040585,0.0978577440677508,0.17890672674412,60.72488984053614,Smooth
1,4,56,38,7100,07100.csv,0.7845805434040585,0.0978577440677508,0.17890672674412,60.72488984053614,Smooth
0,24,56,39,7101,07101.csv,0.7845805434040585,0.0967354593250938,0.172135624761631,60.72488984053614,Smooth
-1,4,56,40,7102,07102.csv,0.794881502224125,0.0967354593250938,0.172135624761631,61.522162465837916,Smooth
1,4,56,41,7103,07103.csv,0.794881502224125,0.0967354593250938,0.172135624761631,61.522162465837916,Smooth
-1,4,56,42,7104,07104.csv,0.7927385266582776,0.0967354593250938,0.172135624761631,61.356300648002815,Smooth
1,4,56,43,7105,07105.csv,0.7927385266582776,0.0967354593250938,0.172135624761631,61.356300648002815,Smooth
-1,4,56,44,7106,07106.csv,0.7916668861128849,0.0967354593250938,0.172135624761631,61.27335791559031,Smooth
1,4,56,45,7107,07107.csv,0.7916668861128849,0.0967354593250938,0.172135624761631,61.27335791559031,Smooth
-1,4,56,46,7108,07108.csv,0.7714782315963475,0.0967354593250938,0.172135624761631,59.71079836469152,Smooth
1,4,56,47,7109,07109.csv,0.7714782315963475,0.0967354593250938,0.172135624761631,59.71079836469152,Smooth
-1,4,56,48,7110,07110.csv,0.7788108396877664,0.0967354593250938,0.172135624761631,60.278326864268294,Smooth
0,24,56,49,7111,07111.csv,0.7788108396877664,0.0986172729192331,0.1723360650351886,60.278326864268294,Smooth
1,4,56,50,7112,07112.csv,0.7788108396877664,0.0986172729192331,0.1723360650351886,60.278326864268294,Smooth
0,24,56,51,7113,07113.csv,0.7788108396877664,0.097771254054962,0.1765258029527597,60.278326864268294,Smooth
-1,4,56,52,7114,07114.csv,0.8305194937853324,0.097771254054962,0.1765258029527597,64.28046832734047,Smooth
0,24,56,53,7115,07115.csv,0.8305194937853324,0.0980725786498606,0.1701015271094958,64.28046832734047,Smooth
1,4,56,54,7116,07116.csv,0.8305194937853324,0.0980725786498606,0.1701015271094958,64.28046832734047,Smooth
0,24,56,55,7117,07117.csv,0.8305194937853324,0.0976964541697788,0.1722963264460917,64.28046832734047,Smooth
-1,4,56,56,7118,07118.csv,0.8154784158136373,0.0976964541697788,0.1722963264460917,63.11632041341022,Smooth
1,4,56,57,7119,07119.csv,0.8154784158136373,0.0976964541697788,0.1722963264460917,63.11632041341022,Smooth
-1,4,56,58,7120,07120.csv,0.8068651334659271,0.0976964541697788,0.1722963264460917,62.44967041026227,Smooth
1,4,56,59,7121,07121.csv,0.8068651334659271,0.0976964541697788,0.1722963264460917,62.44967041026227,Smooth
-1,4,56,60,7122,07122.csv,0.8119063353339551,0.0976964541697788,0.1722963264460917,62.83984887017119,Smooth
1,4,56,61,7123,07123.csv,0.8119063353339551,0.0976964541697788,0.1722963264460917,62.83984887017119,Smooth
-1,4,56,62,7124,07124.csv,0.801060591327776,0.0976964541697788,0.1722963264460917,62.000411013152224,Smooth
1,4,56,63,7125,07125.csv,0.801060591327776,0.0976964541697788,0.1722963264460917,62.000411013152224,Smooth
-1,4,56,64,7126,07126.csv,0.7846852690075937,0.0976964541697788,0.1722963264460917,60.73299538277986,Smooth
0,24,56,65,7127,07127.csv,0.7846852690075937,0.0987834688189624,0.1737597460862833,60.73299538277986,Smooth
1,4,56,66,7128,07128.csv,0.7846852690075937,0.0987834688189624,0.1737597460862833,60.73299538277986,Smooth
0,24,56,67,7129,07129.csv,0.7846852690075937,0.096959275838869,0.1710089405512728,60.73299538277986,Smooth
-1,4,56,68,7130,07130.csv,0.7820079823093341,0.096959275838869,0.1710089405512728,60.525779003033854,Smooth
1,4,56,69,7131,07131.csv,0.7820079823093341,0.096959275838869,0.1710089405512728,60.525779003033854,Smooth
-1,4,56,70,7132,07132.csv,0.7812010188010078,0.096959275838869,0.1710089405512728,60.46332171861556,Smooth
1,4,56,71,7133,07133.csv,0.7812010188010078,0.096959275838869,0.1710089405512728,60.46332171861556,Smooth
-1,4,56,72,7134,07134.csv,0.7911731753760045,0.096959275838869,0.1710089405512728,61.235145739208676,Smooth
1,4,56,73,7135,07135.csv,0.7911731753760045,0.096959275838869,0.1710089405512728,61.235145739208676,Smooth
-1,4,56,74,7136,07136.csv,0.7726182604297702,0.096959275838869,0.1710089405512728,59.799034207278524,Smooth
1,4,56,75,7137,07137.csv,0.7726182604297702,0.096959275838869,0.1710089405512728,59.799034207278524,Smooth
-1,4,56,76,7138,07138.csv,0.7788688376563586,0.096959275838869,0.1710089405512728,60.28281578549295,Smooth
0,24,56,77,7139,07139.csv,0.7788688376563586,0.0980661196042852,0.1709179443536276,60.28281578549295,Smooth
1,4,56,78,7140,07140.csv,0.7788688376563586,0.0980661196042852,0.1709179443536276,60.28281578549295,Smooth
0,24,56,79,7141,07141.csv,0.7788688376563586,0.0966957028902163,0.170865760650845,60.28281578549295,Smooth
-1,4,56,80,7142,07142.csv,0.7890532621969165,0.0966957028902163,0.170865760650845,61.07106890177769,Smooth
1,4,56,81,7143,07143.csv,0.7890532621969165,0.0966957028902163,0.170865760650845,61.07106890177769,Smooth
-1,4,56,82,7144,07144.csv,0.7726964449645732,0.0966957028902163,0.170865760650845,59.805085526423596,Smooth
1,4,56,83,7145,07145.csv,0.7726964449645732,0.0966957028902163,0.170865760650845,59.805085526423596,Smooth
-1,4,56,84,7146,07146.csv,0.7794640116419399,0.0966957028902163,0.170865760650845,60.32888100469093,Smooth
1,4,56,85,7147,07147.csv,0.7794640116419399,0.0966957028902163,0.170865760650845,60.32888100469093,Smooth
-1,4,56,86,7148,07148.csv,0.7727960040418279,0.0966957028902163,0.170865760650845,59.81279119036051,Smooth
1,4,56,87,7149,07149.csv,0.7727960040418279,0.0966957028902163,0.170865760650845,59.81279119036051,Smooth
-1,4,56,88,7150,07150.csv,0.777670321429024,0.0966957028902163,0.170865760650845,60.190053141187214,Smooth
0,24,56,89,7151,07151.csv,0.777670321429024,0.0973030887464891,0.1657225082083658,60.190053141187214,Smooth
1,4,56,90,7152,07152.csv,0.777670321429024,0.0973030887464891,0.1657225082083658,60.190053141187214,Smooth
0,24,56,91,7153,07153.csv,0.777670321429024,0.0966975814493893,0.1659503789973528,60.190053141187214,Smooth
-1,4,56,92,7154,07154.csv,0.7635276128761995,0.0966975814493893,0.1659503789973528,59.095437137595106,Smooth
1,4,56,93,7155,07155.csv,0.7635276128761995,0.0966975814493893,0.1659503789973528,59.095437137595106,Smooth
-1,4,56,94,7156,07156.csv,0.7736010775206382,0.0966975814493893,0.1659503789973528,59.87510219045513,Smooth
1,4,56,95,7157,07157.csv,0.7736010775206382,0.0966975814493893,0.1659503789973528,59.87510219045513,Smooth
-1,4,56,96,7158,07158.csv,0.7634363170644889,0.0966975814493893,0.1659503789973528,59.088371033094255,Smooth
1,4,56,97,7159,07159.csv,0.7634363170644889,0.0966975814493893,0.1659503789973528,59.088371033094255,Smooth
-1,4,56,98,7160,07160.csv,0.7628442641631368,0.0966975814493893,0.1659503789973528,59.04254737927486,Smooth
1,4,56,99,7161,07161.csv,0.7628442641631368,0.0966975814493893,0.1659503789973528,59.04254737927486,Smooth
-1,4,56,100,7162,07162.csv,0.7703479006739251,0.0966975814493893,0.1659503789973528,59.62331312009235,Smooth
0,24,56,101,7163,07163.csv,0.7703479006739251,0.0972904268367971,0.1650331168041825,59.62331312009235,Smooth
1,4,56,102,7164,07164.csv,0.7703479006739251,0.0972904268367971,0.1650331168041825,59.62331312009235,Smooth
0,24,56,103,7165,07165.csv,0.7703479006739251,0.0968180659970608,0.1675376220802311,59.62331312009235,Smooth
-1,4,56,104,7166,07166.csv,0.8007457767631476,0.0968180659970608,0.1675376220802311,61.976045025596235,Smooth
0,24,56,105,7167,07167.csv,0.8007457767631476,0.0980362697461556,0.1700292483557191,61.976045025596235,Smooth
1,4,56,106,7168,07168.csv,0.8007457767631476,0.0980362697461556,0.1700292483557191,61.976045025596235,Smooth
0,24,56,107,7169,07169.csv,0.8007457767631476,0.097416064422192,0.170002485578114,61.976045025596235,Smooth
-1,4,56,108,7170,07170.csv,0.8089191821998398,0.097416064422192,0.170002485578114,62.608649477666575,Smooth
1,4,56,109,7171,07171.csv,0.8089191821998398,0.097416064422192,0.170002485578114,62.608649477666575,Smooth
-1,4,56,110,7172,07172.csv,0.7757537763095566,0.097416064422192,0.170002485578114,60.04171656537929,Smooth
1,4,56,111,7173,07173.csv,0.7757537763095566,0.097416064422192,0.170002485578114,60.04171656537929,Smooth
-1,4,56,112,7174,07174.csv,0.7863421703783785,0.097416064422192,0.170002485578114,60.861236076566385,Smooth
1,4,56,113,7175,07175.csv,0.7863421703783785,0.097416064422192,0.170002485578114,60.861236076566385,Smooth
-1,4,56,114,7176,07176.csv,0.784792229981391,0.097416064422192,0.170002485578114,60.74127393799728,Smooth
1,4,56,115,7177,07177.csv,0.784792229981391,0.097416064422192,0.170002485578114,60.74127393799728,Smooth
-1,4,56,116,7178,07178.csv,0.8018322287666352,0.097416064422192,0.170002485578114,62.060134133825414,Smooth
0,24,56,117,7179,07179.csv,0.8018322287666352,0.0983008415739511,0.1668042072167667,62.060134133825414,Smooth
1,4,56,118,7180,07180.csv,0.8018322287666352,0.0983008415739511,0.1668042072167667,62.060134133825414,Smooth
0,24,56,119,7181,07181.csv,0.8018322287666352,0.0959425056993827,0.1680844445498247,62.060134133825414,Smooth
-1,4,56,120,7182,07182.csv,0.8230572486954009,0.0959425056993827,0.1680844445498247,63.70290619575469,Smooth
1,4,56,121,7183,07183.csv,0.8230572486954009,0.0959425056993827,0.1680844445498247,63.70290619575469,Smooth
-1,4,56,122,7184,07184.csv,0.8079872121213953,0.0959425056993827,0.1680844445498247,62.536516946693176,Smooth
1,4,56,123,7185,07185.csv,0.8079872121213953,0.0959425056993827,0.1680844445498247,62.536516946693176,Smooth
-1,4,56,124,7186,07186.csv,0.8023614054432233,0.0959425056993827,0.1680844445498247,62.10109129961565,Smooth
1,4,56,125,7187,07187.csv,0.8023614054432233,0.0959425056993827,0.1680844445498247,62.10109129961565,Smooth
-1,4,56,126,7188,07188.csv,0.7958101952655322,0.0959425056993827,0.1680844445498247,61.594041361012195,Smooth
1,4,56,127,7189,07189.csv,0.7958101952655322,0.0959425056993827,0.1680844445498247,61.594041361012195,Smooth
-1,4,56,128,7190,07190.csv,0.7924645810157407,0.0959425056993827,0.1680844445498247,61.33509782936909,Smooth
0,24,56,129,7191,07191.csv,0.7924645810157407,0.0970726005333145,0.1648947413471893,61.33509782936909,Smooth
1,4,56,130,7192,07192.csv,0.7924645810157407,0.0970726005333145,0.1648947413471893,61.33509782936909,Smooth
0,24,56,131,7193,07193.csv,0.7924645810157407,0.0953482293534759,0.1643565393954063,61.33509782936909,Smooth
-1,4,56,132,7194,07194.csv,0.7860080524498293,0.0953482293534759,0.1643565393954063,60.83537604909633,Smooth
1,4,56,133,7195,07195.csv,0.7860080524498293,0.0953482293534759,0.1643565393954063,60.83537604909633,Smooth
-1,4,56,134,7196,07196.csv,0.7763041784763987,0.0953482293534759,0.1643565393954063,60.08431653963364,Smooth
1,4,56,135,7197,07197.csv,0.7763041784763987,0.0953482293534759,0.1643565393954063,60.08431653963364,Smooth
-1,4,56,136,7198,07198.csv,0.7610205866218446,0.0953482293534759,0.1643565393954063,58.90139855939825,Smooth
1,4,56,137,7199,07199.csv,0.7610205866218446,0.0953482293534759,0.1643565393954063,58.90139855939825,Smooth
-1,4,56,138,7200,07200.csv,0.7803205464091124,0.0953482293534759,0.1643565393954063,60.39517500065911,Smooth
1,4,56,139,7201,07201.csv,0.7803205464091124,0.0953482293534759,0.1643565393954063,60.39517500065911,Smooth
-1,4,56,140,7202,07202.csv,0.7645680598780678,0.0953482293534759,0.1643565393954063,59.175965555110075,Smooth
0,24,56,141,7203,07203.csv,0.7645680598780678,0.0968965088847939,0.1643461540505082,59.175965555110075,Smooth
1,4,56,142,7204,07204.csv,0.7645680598780678,0.0968965088847939,0.1643461540505082,59.175965555110075,Smooth
0,24,56,143,7205,07205.csv,0.7645680598780678,0.0969140969513181,0.1632737933050321,59.175965555110075,Smooth
-1,4,56,144,7206,07206.csv,0.7804885084655162,0.0969140969513181,0.1632737933050321,60.40817491183235,Smooth
1,4,56,145,7207,07207.csv,0.7804885084655162,0.0969140969513181,0.1632737933050321,60.40817491183235,Smooth
-1,4,56,146,7208,07208.csv,0.7678878354456095,0.0969140969513181,0.1632737933050321,59.4329092268963,Smooth
1,4,56,147,7209,07209.csv,0.7678878354456095,0.0969140969513181,0.1632737933050321,59.4329092268963,Smooth
-1,4,56,148,7210,07210.csv,0.7522090153981869,0.0969140969513181,0.1632737933050321,58.219401412799265,Smooth
1,4,56,149,7211,07211.csv,0.7522090153981869,0.0969140969513181,0.1632737933050321,58.219401412799265,Smooth
-1,4,56,150,7212,07212.csv,0.7713418412899247,0.0969140969513181,0.1632737933050321,59.70024204080294,Smooth
1,4,56,151,7213,07213.csv,0.7713418412899247,0.0969140969513181,0.1632737933050321,59.70024204080294,Smooth
-1,4,56,152,7214,07214.csv,0.7536285524671552,0.0969140969513181,0.1632737933050321,58.32927060706153,Smooth
0,24,56,153,7215,07215.csv,0.7536285524671552,0.0965287867823296,0.1594515739647144,58.32927060706153,Smooth
1,4,56,154,7216,07216.csv,0.7536285524671552,0.0965287867823296,0.1594515739647144,58.32927060706153,Smooth
0,24,56,155,7217,07217.csv,0.7536285524671552,0.0963886748164376,0.1623596367328914,58.32927060706153,Smooth
-1,4,56,156,7218,07218.csv,0.7730750177344846,0.0963886748164376,0.1623596367328914,59.834386265452565,Smooth
1,4,56,157,7219,07219.csv,0.7730750177344846,0.0963886748164376,0.1623596367328914,59.834386265452565,Smooth
-1,4,56,158,7220,07220.csv,0.758314183366819,0.0963886748164376,0.1623596367328914,58.69192861917715,Smooth
1,4,56,159,7221,07221.csv,0.758314183366819,0.0963886748164376,0.1623596367328914,58.69192861917715,Smooth
-1,4,56,160,7222,07222.csv,0.74251961884598,0.0963886748164376,0.1623596367328914,57.469462425399456,Smooth
1,4,56,161,7223,07223.csv,0.74251961884598,0.0963886748164376,0.1623596367328914,57.469462425399456,Smooth
-1,4,56,162,7224,07224.csv,0.7682886946042892,0.0963886748164376,0.1623596367328914,59.463934885711126,Smooth
1,4,56,163,7225,07225.csv,0.7682886946042892,0.0963886748164376,0.1623596367328914,59.463934885711126,Smooth
-1,4,56,164,7226,07226.csv,0.7601331682109909,0.0963886748164376,0.1623596367328914,58.832714234130954,Smooth
0,24,56,165,7227,07227.csv,0.7601331682109909,0.0984109940853344,0.1652773030677937,58.832714234130954,Smooth
1,4,56,166,7228,07228.csv,0.7601331682109909,0.0984109940853344,0.1652773030677937,58.832714234130954,Smooth
0,24,56,167,7229,07229.csv,0.7601331682109909,0.0965930562845454,0.1605038935421886,58.832714234130954,Smooth
-1,4,56,168,7230,07230.csv,0.777362652382278,0.0965930562845454,0.1605038935421886,60.16624020174069,Smooth
0,24,56,169,7231,07231.csv,0.777362652382278,0.096749932140284,0.1574589119241772,60.16624020174069,Smooth
1,4,56,170,7232,07232.csv,0.777362652382278,0.096749932140284,0.1574589119241772,60.16624020174069,Smooth
0,24,56,171,7233,07233.csv,0.777362652382278,0.0976989512512331,0.165363192303879,60.16624020174069,Smooth
-1,4,56,172,7234,07234.csv,0.7870648290812319,0.0976989512512331,0.165363192303879,60.91716834571581,Smooth
1,4,56,173,7235,07235.csv,0.7870648290812319,0.0976989512512331,0.165363192303879,60.91716834571581,Smooth
-1,4,56,174,7236,07236.csv,0.7545930174975676,0.0976989512512331,0.165363192303879,58.40391817921867,Smooth
1,4,56,175,7237,07237.csv,0.7545930174975676,0.0976989512512331,0.165363192303879,58.40391817921867,Smooth
-1,4,56,176,7238,07238.csv,0.7701559691005709,0.0976989512512331,0.165363192303879,59.60845801853926,Smooth
1,4,56,177,7239,07239.csv,0.7701559691005709,0.0976989512512331,0.165363192303879,59.60845801853926,Smooth
-1,4,56,178,7240,07240.csv,0.7590032113546118,0.0976989512512331,0.165363192303879,58.74525794145963,Smooth
1,4,56,179,7241,07241.csv,0.7590032113546118,0.0976989512512331,0.165363192303879,58.74525794145963,Smooth
-1,4,56,180,7242,07242.csv,0.7606774981016551,0.0976989512512331,0.165363192303879,58.874844226934606,Smooth
0,24,56,181,7243,07243.csv,0.7606774981016551,0.0965020623662671,0.1687870822066327,58.874844226934606,Smooth
1,4,56,182,7244,07244.csv,0.7606774981016551,0.0965020623662671,0.1687870822066327,58.874844226934606,Smooth
0,24,56,183,7245,07245.csv,0.7606774981016551,0.0969880579059221,0.1639205848755688,58.874844226934606,Smooth
-1,4,56,184,7246,07246.csv,0.7682551180173094,0.0969880579059221,0.1639205848755688,59.4613361282442,Smooth
1,4,56,185,7247,07247.csv,0.7682551180173094,0.0969880579059221,0.1639205848755688,59.4613361282442,Smooth
-1,4,56,186,7248,07248.csv,0.7546272570891482,0.0969880579059221,0.1639205848755688,58.40656825185226,Smooth
1,4,56,187,7249,07249.csv,0.7546272570891482,0.0969880579059221,0.1639205848755688,58.40656825185226,Smooth
-1,4,56,188,7250,07250.csv,0.7498527709621315,0.0969880579059221,0.1639205848755688,58.03703303135044,Smooth
1,4,56,189,7251,07251.csv,0.7498527709621315,0.0969880579059221,0.1639205848755688,58.03703303135044,Smooth
-1,4,56,190,7252,07252.csv,0.757558187208523,0.0969880579059221,0.1639205848755688,58.63341610084064,Smooth
1,4,56,191,7253,07253.csv,0.757558187208523,0.0969880579059221,0.1639205848755688,58.63341610084064,Smooth
-1,4,56,192,7254,07254.csv,0.7368692808091604,0.0969880579059221,0.1639205848755688,57.03213810257214,Smooth
0,24,56,193,7255,07255.csv,0.7368692808091604,0.0966469499771025,0.1605136376725611,57.03213810257214,Smooth
1,4,56,194,7256,07256.csv,0.7368692808091604,0.0966469499771025,0.1605136376725611,57.03213810257214,Smooth
0,24,56,195,7257,07257.csv,0.7368692808091604,0.0964348283252002,0.1591346606684139,57.03213810257214,Smooth
-1,4,56,196,7258,07258.csv,0.7476749701383232,0.0964348283252002,0.1591346606684139,57.86847581153128,Smooth
1,4,56,197,7259,07259.csv,0.7476749701383232,0.0964348283252002,0.1591346606684139,57.86847581153128,Smooth
-1,4,56,198,7260,07260.csv,0.7551802338191627,0.0964348283252002,0.1591346606684139,58.44936749190073,Smooth
1,4,56,199,7261,07261.csv,0.7551802338191627,0.0964348283252002,0.1591346606684139,58.44936749190073,Smooth
-1,4,56,200,7262,07262.csv,0.7601876270060787,0.0964348283252002,0.1591346606684139,58.836929230743294,Smooth
1,4,56,201,7263,07263.csv,0.7601876270060787,0.0964348283252002,0.1591346606684139,58.836929230743294,Smooth
-1,4,56,202,7264,07264.csv,0.7547659885836033,0.0964348283252002,0.1591346606684139,58.41730577878819,Smooth
1,4,56,203,7265,07265.csv,0.7547659885836033,0.0964348283252002,0.1591346606684139,58.41730577878819,Smooth
-1,4,56,204,7266,07266.csv,0.7467594553413579,0.0964348283252002,0.1591346606684139,57.79761688485961,Smooth
0,24,56,205,7267,07267.csv,0.7467594553413579,0.0975465810329596,0.1653439605016591,57.79761688485961,Smooth
1,4,56,206,7268,07268.csv,0.7467594553413579,0.0975465810329596,0.1653439605016591,57.79761688485961,Smooth
0,24,56,207,7269,07269.csv,0.7467594553413579,0.0966979628718477,0.1629197257143219,57.79761688485961,Smooth
-1,4,56,208,7270,07270.csv,0.758215198696538,0.0966979628718477,0.1629197257143219,58.68426741313621,Smooth
1,4,56,209,7271,07271.csv,0.758215198696538,0.0966979628718477,0.1629197257143219,58.68426741313621,Smooth
-1,4,56,210,7272,07272.csv,0.7459572333315727,0.0966979628718477,0.1629197257143219,57.735526582491794,Smooth
1,4,56,211,7273,07273.csv,0.7459572333315727,0.0966979628718477,0.1629197257143219,57.735526582491794,Smooth
-1,4,56,212,7274,07274.csv,0.7308388825931366,0.0966979628718477,0.1629197257143219,56.56539791835371,Smooth
1,4,56,213,7275,07275.csv,0.7308388825931366,0.0966979628718477,0.1629197257143219,56.56539791835371,Smooth
-1,4,56,214,7276,07276.csv,0.7553696841042318,0.0966979628718477,0.1629197257143219,58.46403054694051,Smooth
1,4,56,215,7277,07277.csv,0.7553696841042318,0.0966979628718477,0.1629197257143219,58.46403054694051,Smooth
-1,4,56,216,7278,07278.csv,0.7450919041816314,0.0966979628718477,0.1629197257143219,57.66855191972739,Smooth
0,24,56,217,7279,07279.csv,0.7450919041816314,0.0971881775879944,0.1671098701430785,57.66855191972739,Smooth
1,4,56,218,7280,07280.csv,0.7450919041816314,0.0971881775879944,0.1671098701430785,57.66855191972739,Smooth
0,24,56,219,7281,07281.csv,0.7450919041816314,0.0973341996919453,0.1598631444724829,57.66855191972739,Smooth
-1,4,56,220,7282,07282.csv,0.8204884227696889,0.0973341996919453,0.1598631444724829,63.50408445250629,Smooth
0,24,56,221,7283,07283.csv,0.8204884227696889,0.0983454955925342,0.1650930801365892,63.50408445250629,Smooth
1,4,56,222,7284,07284.csv,0.8204884227696889,0.0983454955925342,0.1650930801365892,63.50408445250629,Smooth
0,24,56,223,7285,07285.csv,0.8204884227696889,0.0974217690483677,0.1604440915689389,63.50408445250629,Smooth
-1,4,56,224,7286,07286.csv,0.8071795100092796,0.0974217690483677,0.1604440915689389,62.474002495889444,Smooth
1,4,56,225,7287,07287.csv,0.8071795100092796,0.0974217690483677,0.1604440915689389,62.474002495889444,Smooth
-1,4,56,226,7288,07288.csv,0.7768690676323194,0.0974217690483677,0.1604440915689389,60.12803777648279,Smooth
1,4,56,227,7289,07289.csv,0.7768690676323194,0.0974217690483677,0.1604440915689389,60.12803777648279,Smooth
-1,4,56,228,7290,07290.csv,0.7879749660848459,0.0974217690483677,0.1604440915689389,60.98761104245216,Smooth
1,4,56,229,7291,07291.csv,0.7879749660848459,0.0974217690483677,0.1604440915689389,60.98761104245216,Smooth
-1,4,56,230,7292,07292.csv,0.7636708315147357,0.0974217690483677,0.1604440915689389,59.10652196007934,Smooth
1,4,56,231,7293,07293.csv,0.7636708315147357,0.0974217690483677,0.1604440915689389,59.10652196007934,Smooth
-1,4,56,232,7294,07294.csv,0.7557577719371312,0.0974217690483677,0.1604440915689389,58.49406773190437,Smooth
0,24,56,233,7295,07295.csv,0.7557577719371312,0.0970742180200757,0.1585130020100657,58.49406773190437,Smooth
1,4,56,234,7296,07296.csv,0.7557577719371312,0.0970742180200757,0.1585130020100657,58.49406773190437,Smooth
0,24,56,235,7297,07297.csv,0.7557577719371312,0.0982398940937841,0.1545172747360115,58.49406773190437,Smooth
-1,4,56,236,7298,07298.csv,0.7468506303690854,0.0982398940937841,0.1545172747360115,57.80467364093328,Smooth
1,4,56,237,7299,07299.csv,0.7468506303690854,0.0982398940937841,0.1545172747360115,57.80467364093328,Smooth
-1,4,56,238,7300,07300.csv,0.7672845504125212,0.0982398940937841,0.1545172747360115,59.386216229619336,Smooth
1,4,56,239,7301,07301.csv,0.7672845504125212,0.0982398940937841,0.1545172747360115,59.386216229619336,Smooth
-1,4,56,240,7302,07302.csv,0.7562248596562483,0.0982398940937841,0.1545172747360115,58.53021934250408,Smooth
1,4,56,241,7303,07303.csv,0.7562248596562483,0.0982398940937841,0.1545172747360115,58.53021934250408,Smooth
-1,4,56,242,7304,07304.csv,0.7541820433000217,0.0982398940937841,0.1545172747360115,58.37210963759336,Smooth
1,4,56,243,7305,07305.csv,0.7541820433000217,0.0982398940937841,0.1545172747360115,58.37210963759336,Smooth
-1,4,56,244,7306,07306.csv,0.7622117693914583,0.0982398940937841,0.1545172747360115,58.99359360944487,Smooth
0,24,56,245,7307,07307.csv,0.7622117693914583,0.0981364889387173,0.1601036594741549,58.99359360944487,Smooth
1,4,56,246,7308,07308.csv,0.7622117693914583,0.0981364889387173,0.1601036594741549,58.99359360944487,Smooth
0,24,56,247,7309,07309.csv,0.7622117693914583,0.0977409219889129,0.1573404955275177,58.99359360944487,Smooth
-1,4,56,248,7310,07310.csv,0.7595308004231439,0.0977409219889129,0.1573404955275177,58.786092229713425,Smooth
1,4,56,249,7311,07311.csv,0.7595308004231439,0.0977409219889129,0.1573404955275177,58.786092229713425,Smooth
-1,4,56,250,7312,07312.csv,0.7556801045398364,0.0977409219889129,0.1573404955275177,58.4880564381187,Smooth
1,4,56,251,7313,07313.csv,0.7556801045398364,0.0977409219889129,0.1573404955275177,58.4880564381187,Smooth
-1,4,55,0,7314,07314.csv,0.587230839739763,0.0977409219889129,0.1573404955275177,45.450436356026245,Smooth
0,24,55,1,7315,07315.csv,0.587230839739763,0.0967439633648851,0.2108416845624521,45.450436356026245,Smooth
1,4,55,2,7316,07316.csv,0.587230839739763,0.0967439633648851,0.2108416845624521,45.450436356026245,Smooth
0,24,55,3,7317,07317.csv,0.587230839739763,0.0918413142378491,0.1837931313186459,45.450436356026245,Smooth
-1,4,55,4,7318,07318.csv,0.8415207003145486,0.0918413142378491,0.1837931313186459,65.13193865784496,Smooth
1,4,55,5,7319,07319.csv,0.8415207003145486,0.0918413142378491,0.1837931313186459,65.13193865784496,Smooth
-1,4,55,6,7320,07320.csv,0.8228514441091891,0.0918413142378491,0.1837931313186459,63.68697735207962,Smooth
1,4,55,7,7321,07321.csv,0.8228514441091891,0.0918413142378491,0.1837931313186459,63.68697735207962,Smooth
-1,4,55,8,7322,07322.csv,0.8141513034838288,0.0918413142378491,0.1837931313186459,63.013604700267514,Smooth
1,4,55,9,7323,07323.csv,0.8141513034838288,0.0918413142378491,0.1837931313186459,63.013604700267514,Smooth
-1,4,55,10,7324,07324.csv,0.7915270763701444,0.0918413142378491,0.1837931313186459,61.26253693449675,Smooth
1,4,55,11,7325,07325.csv,0.7915270763701444,0.0918413142378491,0.1837931313186459,61.26253693449675,Smooth
-1,4,55,12,7326,07326.csv,0.7919658591101759,0.0918413142378491,0.1837931313186459,61.29649779903302,Smooth
0,24,55,13,7327,07327.csv,0.7919658591101759,0.0945373940714221,0.1683035708247706,61.29649779903302,Smooth
1,4,55,14,7328,07328.csv,0.7919658591101759,0.0945373940714221,0.1683035708247706,61.29649779903302,Smooth
0,24,55,15,7329,07329.csv,0.7919658591101759,0.0916456036914198,0.1689657857794909,61.29649779903302,Smooth
-1,4,55,16,7330,07330.csv,0.7888942780879024,0.0916456036914198,0.1689657857794909,61.05876386491763,Smooth
1,4,55,17,7331,07331.csv,0.7888942780879024,0.0916456036914198,0.1689657857794909,61.05876386491763,Smooth
-1,4,55,18,7332,07332.csv,0.783471810661576,0.0916456036914198,0.1689657857794909,60.63907624980176,Smooth
1,4,55,19,7333,07333.csv,0.783471810661576,0.0916456036914198,0.1689657857794909,60.63907624980176,Smooth
-1,4,55,20,7334,07334.csv,0.774592956981755,0.0916456036914198,0.1689657857794909,59.9518715820973,Smooth
